content,score,Label,text_clean,text_StopWord,text_tokens,text_steamindo
"Persentasi kehadiran gak ada, materi dari pertemuan sebelumnya gak ada, ada kelasnya tapi sesi tidak di temukan. Ini buat pendidikan tapi kalo gini serasa gak maksimal buat apa, ketauan siakad lama",1,Negatif,persentasi kehadiran gak ada materi dari pertemuan sebelumnya gak ada ada kelasnya tapi sesi tidak di temukan ini buat pendidikan tapi kalo gini serasa gak maksimal buat apa ketauan siakad lama,persentasi kehadiran gak materi pertemuan gak kelasnya sesi temukan pendidikan kalo gini serasa gak maksimal ketauan siakad,"['persentasi', 'kehadiran', 'gak', 'materi', 'pertemuan', 'gak', 'kelasnya', 'sesi', 'temukan', 'pendidikan', 'kalo', 'gini', 'serasa', 'gak', 'maksimal', 'ketauan', 'siakad']",persentasi hadir gak materi temu gak kelas sesi temu didik kalo gin serasa gak maksimal tau siakad
Nilai mata kuliah jadi double tolong bug nya di benerin kak,4,Positif,nilai mata kuliah jadi double tolong bug nya di benerin kak,nilai mata kuliah double tolong bug nya benerin kak,"['nilai', 'mata', 'kuliah', 'double', 'tolong', 'bug', 'nya', 'benerin', 'kak']",nilai mata kuliah double tolong bug nya benerin kak
"tolong segera perbaiki, kode va tidak muncul saat mau melakukan pembayaran",1,Negatif,tolong segera perbaiki kode va tidak muncul saat mau melakukan pembayaran,tolong perbaiki kode va muncul pembayaran,"['tolong', 'perbaiki', 'kode', 'va', 'muncul', 'pembayaran']",tolong baik kode va muncul bayar
Aplikasinya sangat membantu sekali Terimakasih Edlink,5,Positif,aplikasinya sangat membantu sekali terimakasih edlink,aplikasinya membantu terimakasih edlink,"['aplikasinya', 'membantu', 'terimakasih', 'edlink']",aplikasi bantu terimakasih edlink
Belum bisa sempurna tapi mepesona,5,Positif,belum bisa sempurna tapi mepesona,sempurna mepesona,"['sempurna', 'mepesona']",sempurna mepesona
"Notif telat muncul, dan jadwal suka tiba tiba gak ada, kedepannya mohon di perbaiki lagi.",2,Negatif,notif telat muncul dan jadwal suka tiba tiba gak ada kedepannya mohon di perbaiki lagi,notif telat muncul jadwal suka gak kedepannya mohon perbaiki,"['notif', 'telat', 'muncul', 'jadwal', 'suka', 'gak', 'kedepannya', 'mohon', 'perbaiki']",notif telat muncul jadwal suka gak depan mohon baik
"Bagus, namun ada bug di Nilai saat scroll kebawah dan kembali keatas semua nilai Mata Kuliah menjadi double, dan di akun perguruan tinggi tidak ada space antara content dan headernya sehingga tidak nyaman dilihat.",4,Positif,bagus namun ada bug di nilai saat scroll kebawah dan kembali keatas semua nilai mata kuliah menjadi double dan di akun perguruan tinggi tidak ada space antara content dan headernya sehingga tidak nyaman dilihat,bagus bug nilai scroll kebawah keatas nilai mata kuliah double akun perguruan space content headernya nyaman,"['bagus', 'bug', 'nilai', 'scroll', 'kebawah', 'keatas', 'nilai', 'mata', 'kuliah', 'double', 'akun', 'perguruan', 'space', 'content', 'headernya', 'nyaman']",bagus bug nilai scroll bawah atas nilai mata kuliah double akun guru space content headernya nyaman
Tidak bisa di download di HP Redmi Note 8. Berulang kali pun dicoba tetap ga bisa,1,Negatif,tidak bisa di download di hp redmi note  berulang kali pun dicoba tetap ga bisa,download hp redmi note berulang kali dicoba ga,"['download', 'hp', 'redmi', 'note', 'berulang', 'kali', 'dicoba', 'ga']",download hp redmi note ulang kali coba ga
"Apk Apaan ,minta di update ,giliran minta kode verifikasi ga kekirim kirim,memang apk rusak ,udh nyoba brapa kali pake no dan udh ganti ganti juga,gaush ada update ,updatean ny jlek ,mana lagi ada tugas ,auto kena deadline gegara apk kek tytyd ini ,minta kode verifikasi lah kntd ,muak gw",1,Negatif,apk apaan minta di update giliran minta kode verifikasi ga kekirim kirimmemang apk rusak udh nyoba brapa kali pake no dan udh ganti ganti jugagaush ada update updatean ny jlek mana lagi ada tugas auto kena deadline gegara apk kek tytyd ini minta kode verifikasi lah kntd muak gw,apk update giliran kode verifikasi ga kekirim kirimmemang apk rusak udh nyoba brapa kali pake no udh ganti ganti jugagaush update updatean ny jlek tugas auto kena deadline gegara apk kek tytyd kode verifikasi kntd muak gw,"['apk', 'update', 'giliran', 'kode', 'verifikasi', 'ga', 'kekirim', 'kirimmemang', 'apk', 'rusak', 'udh', 'nyoba', 'brapa', 'kali', 'pake', 'no', 'udh', 'ganti', 'ganti', 'jugagaush', 'update', 'updatean', 'ny', 'jlek', 'tugas', 'auto', 'kena', 'deadline', 'gegara', 'apk', 'kek', 'tytyd', 'kode', 'verifikasi', 'kntd', 'muak', 'gw']",apk update gilir kode verifikasi ga kirim kirimmemang apk rusak udh nyoba brapa kali pake no udh ganti ganti jugagaush update updatean ny jlek tugas auto kena deadline gegara apk kek tytyd kode verifikasi kntd muak gw
"Setelah melakukan perbarui aplikasi, sekarang tidak bisa muncul notifikasi di edlink, mohon saran atau perbaikan terimakasih",5,Positif,setelah melakukan perbarui aplikasi sekarang tidak bisa muncul notifikasi di edlink mohon saran atau perbaikan terimakasih,perbarui aplikasi muncul notifikasi edlink mohon saran perbaikan terimakasih,"['perbarui', 'aplikasi', 'muncul', 'notifikasi', 'edlink', 'mohon', 'saran', 'perbaikan', 'terimakasih']",baru aplikasi muncul notifikasi edlink mohon saran baik terimakasih
"Semejak update an baru malah notifikasi tugas dan materinya tidak muncul , mohon diperbaiki secepat mungkin karena kami terkendala dan dapat mengakibatkan cedera di matakuliah",2,Negatif,semejak update an baru malah notifikasi tugas dan materinya tidak muncul  mohon diperbaiki secepat mungkin karena kami terkendala dan dapat mengakibatkan cedera di matakuliah,semejak update an notifikasi tugas materinya muncul mohon diperbaiki secepat terkendala mengakibatkan cedera matakuliah,"['semejak', 'update', 'an', 'notifikasi', 'tugas', 'materinya', 'muncul', 'mohon', 'diperbaiki', 'secepat', 'terkendala', 'mengakibatkan', 'cedera', 'matakuliah']",semejak update an notifikasi tugas materi muncul mohon baik cepat kendala akibat cedera matakuliah
"Apaan notifikasi tidak muncul, giliran udah lewat 1-2 hari baru spam notifikasi ganggu banget, bisa engga di buat jeda 1 tahun sekalian gitu?",1,Negatif,apaan notifikasi tidak muncul giliran udah lewat  hari baru spam notifikasi ganggu banget bisa engga di buat jeda  tahun sekalian gitu,notifikasi muncul giliran udah spam notifikasi ganggu banget engga jeda gitu,"['notifikasi', 'muncul', 'giliran', 'udah', 'spam', 'notifikasi', 'ganggu', 'banget', 'engga', 'jeda', 'gitu']",notifikasi muncul gilir udah spam notifikasi ganggu banget engga jeda gitu
Notifikasinya tidak pernah muncul.. mohon diperbaiki ya developer🥲🙏,1,Negatif,notifikasinya tidak pernah muncul mohon diperbaiki ya developer,notifikasinya muncul mohon diperbaiki ya developer,"['notifikasinya', 'muncul', 'mohon', 'diperbaiki', 'ya', 'developer']",notifikasi muncul mohon baik ya developer
Presensi di absen scan kode QR nya susah tiba tiba blur dan tidak fokus,2,Negatif,presensi di absen scan kode qr nya susah tiba tiba blur dan tidak fokus,presensi absen scan kode qr nya susah blur fokus,"['presensi', 'absen', 'scan', 'kode', 'qr', 'nya', 'susah', 'blur', 'fokus']",presensi absen scan kode qr nya susah blur fokus
Kok malah aplikasi nya gak tampil di layar ya,1,Negatif,kok malah aplikasi nya gak tampil di layar ya,aplikasi nya gak tampil layar ya,"['aplikasi', 'nya', 'gak', 'tampil', 'layar', 'ya']",aplikasi nya gak tampil layar ya
Update yang sekarang lebih keren lebih simpel,4,Positif,update yang sekarang lebih keren lebih simpel,update keren simpel,"['update', 'keren', 'simpel']",update keren simpel
"UInya berantakan, uxnya juga ribet",2,Negatif,uinya berantakan uxnya juga ribet,uinya berantakan uxnya ribet,"['uinya', 'berantakan', 'uxnya', 'ribet']",uinya beranta uxnya ribet
"Aku suka tampilan beranda yang baru, di paling atas ada jadwal kuliah nya dan ada tenggat waktu mata pelajaran dimulai misal : 26 menit lagi (jam kuliah b.indo akan di mulai), jadi gak perlu cek manual di jadwal + mengira-ngira waktu, karena udah ada di beranda",5,Positif,aku suka tampilan beranda yang baru di paling atas ada jadwal kuliah nya dan ada tenggat waktu mata pelajaran dimulai misal   menit lagi jam kuliah bindo akan di mulai jadi gak perlu cek manual di jadwal  mengirangira waktu karena udah ada di beranda,suka tampilan beranda jadwal kuliah nya tenggat mata pelajaran menit jam kuliah bindo gak cek manual jadwal mengirangira udah beranda,"['suka', 'tampilan', 'beranda', 'jadwal', 'kuliah', 'nya', 'tenggat', 'mata', 'pelajaran', 'menit', 'jam', 'kuliah', 'bindo', 'gak', 'cek', 'manual', 'jadwal', 'mengirangira', 'udah', 'beranda']",suka tampil beranda jadwal kuliah nya tenggat mata ajar menit jam kuliah bindo gak cek manual jadwal mengirangira udah beranda
"Tolong di bantu perbaikin sistem nya harus menyesuaikan dengan beberapa device meskipun versi lama (misal android 5) agar dapat menggunakan fitur kuis diaplikasinya, soalnya gak bisa menggunakan kuis di versi android 5 :V",1,Negatif,tolong di bantu perbaikin sistem nya harus menyesuaikan dengan beberapa device meskipun versi lama misal android  agar dapat menggunakan fitur kuis diaplikasinya soalnya gak bisa menggunakan kuis di versi android  v,tolong bantu perbaikin sistem nya menyesuaikan device versi android fitur kuis diaplikasinya gak kuis versi android v,"['tolong', 'bantu', 'perbaikin', 'sistem', 'nya', 'menyesuaikan', 'device', 'versi', 'android', 'fitur', 'kuis', 'diaplikasinya', 'gak', 'kuis', 'versi', 'android', 'v']",tolong bantu perbaikin sistem nya sesuai device versi android fitur kuis aplikasi gak kuis versi android v
Tolong perbaiki masalah untuk saat melakukan scan barcode tetapi tidak kedetek,1,Negatif,tolong perbaiki masalah untuk saat melakukan scan barcode tetapi tidak kedetek,tolong perbaiki scan barcode kedetek,"['tolong', 'perbaiki', 'scan', 'barcode', 'kedetek']",tolong baik scan barcode kedetek
"Ini kn setiap kami instal dan slesai ,stelah itu kembali lgi ketahap awal utk instal kembali . Mohon bantuanya !",1,Negatif,ini kn setiap kami instal dan slesai stelah itu kembali lgi ketahap awal utk instal kembali  mohon bantuanya ,kn instal slesai stelah lgi ketahap utk instal mohon bantuanya,"['kn', 'instal', 'slesai', 'stelah', 'lgi', 'ketahap', 'utk', 'instal', 'mohon', 'bantuanya']",kn instal slesai stelah lgi tahap utk instal mohon bantuanya
"membingungkan anjir tampilannya, login mulu, banyak fitur gak guna + berita² mengganggu",1,Negatif,membingungkan anjir tampilannya login mulu banyak fitur gak guna  berita mengganggu,membingungkan anjir tampilannya login mulu fitur gak berita mengganggu,"['membingungkan', 'anjir', 'tampilannya', 'login', 'mulu', 'fitur', 'gak', 'berita', 'mengganggu']",bingung anjir tampil login mulu fitur gak berita ganggu
Aplikasi yang sangat menjengkelkan ketika verifikasi gak bisa bisa taik,1,Negatif,aplikasi yang sangat menjengkelkan ketika verifikasi gak bisa bisa taik,aplikasi menjengkelkan verifikasi gak taik,"['aplikasi', 'menjengkelkan', 'verifikasi', 'gak', 'taik']",aplikasi jengkel verifikasi gak taik
Sekarang udah banyak perbaikan semoga aja makin banyak perbaikan bugnya,4,Positif,sekarang udah banyak perbaikan semoga aja makin banyak perbaikan bugnya,udah perbaikan semoga aja perbaikan bugnya,"['udah', 'perbaikan', 'semoga', 'aja', 'perbaikan', 'bugnya']",udah baik moga aja baik bugnya
"Sistem perkuliahan kacau, gak otomatis update, udah kayak robot",1,Negatif,sistem perkuliahan kacau gak otomatis update udah kayak robot,sistem perkuliahan kacau gak otomatis update udah kayak robot,"['sistem', 'perkuliahan', 'kacau', 'gak', 'otomatis', 'update', 'udah', 'kayak', 'robot']",sistem kuliah kacau gak otomatis update udah kayak robot
"Tampilan sekarang beranda nya ancur ga se simple yg dulu, setiap dosen memberikan materi harus buka di menu kelas , menghambat banget. Tolong kembalikan ke versi yang dulu beranda nya",1,Negatif,tampilan sekarang beranda nya ancur ga se simple yg dulu setiap dosen memberikan materi harus buka di menu kelas  menghambat banget tolong kembalikan ke versi yang dulu beranda nya,tampilan beranda nya ancur ga simple yg dosen materi buka menu kelas menghambat banget tolong kembalikan versi beranda nya,"['tampilan', 'beranda', 'nya', 'ancur', 'ga', 'simple', 'yg', 'dosen', 'materi', 'buka', 'menu', 'kelas', 'menghambat', 'banget', 'tolong', 'kembalikan', 'versi', 'beranda', 'nya']",tampil beranda nya ancur ga simple yg dosen materi buka menu kelas hambat banget tolong kembali versi beranda nya
Maaf banget ini edlink suka susah nge upload tugas padahal mepet deadline tapi suka gabisa harus di upgrade giliran mau di upgrade da ga perlu di upgrade,4,Positif,maaf banget ini edlink suka susah nge upload tugas padahal mepet deadline tapi suka gabisa harus di upgrade giliran mau di upgrade da ga perlu di upgrade,maaf banget edlink suka susah nge upload tugas mepet deadline suka gabisa upgrade giliran upgrade da ga upgrade,"['maaf', 'banget', 'edlink', 'suka', 'susah', 'nge', 'upload', 'tugas', 'mepet', 'deadline', 'suka', 'gabisa', 'upgrade', 'giliran', 'upgrade', 'da', 'ga', 'upgrade']",maaf banget edlink suka susah nge upload tugas mepet deadline suka gabisa upgrade gilir upgrade da ga upgrade
"Tolong perbaiki fitur download filenya... kok susah download, notifikasi susah muncul.. kukira ga respon atau gimana, jadi pencet 2 atu 3x lagi dan ternyata notif downloadnya telat muncul.. alhasil file yang ke download jadi numpuk.. Terus kadang juga proses download gagal. Tolong fix ya min ;)",1,Negatif,tolong perbaiki fitur download filenya kok susah download notifikasi susah muncul kukira ga respon atau gimana jadi pencet  atu x lagi dan ternyata notif downloadnya telat muncul alhasil file yang ke download jadi numpuk terus kadang juga proses download gagal tolong fix ya min ,tolong perbaiki fitur download filenya susah download notifikasi susah muncul kukira ga respon gimana pencet atu x notif downloadnya telat muncul alhasil file download numpuk kadang proses download gagal tolong fix ya min,"['tolong', 'perbaiki', 'fitur', 'download', 'filenya', 'susah', 'download', 'notifikasi', 'susah', 'muncul', 'kukira', 'ga', 'respon', 'gimana', 'pencet', 'atu', 'x', 'notif', 'downloadnya', 'telat', 'muncul', 'alhasil', 'file', 'download', 'numpuk', 'kadang', 'proses', 'download', 'gagal', 'tolong', 'fix', 'ya', 'min']",tolong baik fitur download filenya susah download notifikasi susah muncul kira ga respon gimana pencet atu x notif downloadnya telat muncul alhasil file download numpuk kadang proses download gagal tolong fix ya min
"Kenapa sih sehabis update mau masuk tapi gabisa"" di kode verifikasi akun, padahal udah sama tapi bilangnya VALIDATION DIGITS_BETWEEN mulu. Udah mau lewat deadline nggak bisa submit karna gabisa masuk.",1,Negatif,kenapa sih sehabis update mau masuk tapi gabisa di kode verifikasi akun padahal udah sama tapi bilangnya validation digitsbetween mulu udah mau lewat deadline nggak bisa submit karna gabisa masuk,sih sehabis update masuk gabisa kode verifikasi akun udah bilangnya validation digitsbetween mulu udah deadline nggak submit karna gabisa masuk,"['sih', 'sehabis', 'update', 'masuk', 'gabisa', 'kode', 'verifikasi', 'akun', 'udah', 'bilangnya', 'validation', 'digitsbetween', 'mulu', 'udah', 'deadline', 'nggak', 'submit', 'karna', 'gabisa', 'masuk']",sih habis update masuk gabisa kode verifikasi akun udah bilang validation digitsbetween mulu udah deadline nggak submit karna gabisa masuk
Saya tiap ada pelajaran online join zoom via Edlink😤😤Selalu gak bisa😤malah jadi kayak error kluar zoom mulu Tolong diperbaiki,1,Negatif,saya tiap ada pelajaran online join zoom via edlinkselalu gak bisamalah jadi kayak error kluar zoom mulu tolong diperbaiki,pelajaran online join zoom via edlinkselalu gak bisamalah kayak error kluar zoom mulu tolong diperbaiki,"['pelajaran', 'online', 'join', 'zoom', 'via', 'edlinkselalu', 'gak', 'bisamalah', 'kayak', 'error', 'kluar', 'zoom', 'mulu', 'tolong', 'diperbaiki']",ajar online join zoom via edlinkselalu gak bisamalah kayak error kluar zoom mulu tolong baik
Dosen gak masuk suruh absensi pakai edlink scane barcode tapi gak bisa 😭,2,Negatif,dosen gak masuk suruh absensi pakai edlink scane barcode tapi gak bisa ,dosen gak masuk suruh absensi pakai edlink scane barcode gak,"['dosen', 'gak', 'masuk', 'suruh', 'absensi', 'pakai', 'edlink', 'scane', 'barcode', 'gak']",dosen gak masuk suruh absensi pakai edlink scane barcode gak
"Kenapa akun ku tiba2 kluar, stelah masuk kembali ke akun kenapa semua data sya terhapus",5,Positif,kenapa akun ku tiba kluar stelah masuk kembali ke akun kenapa semua data sya terhapus,akun ku kluar stelah masuk akun data sya terhapus,"['akun', 'ku', 'kluar', 'stelah', 'masuk', 'akun', 'data', 'sya', 'terhapus']",akun ku kluar stelah masuk akun data sya hapus
"apk nya kalo lagi buru buru mau dibuka malah ga kebuka buka cuma loading doang lama , padahal wifi kenceng , ga jelas",1,Negatif,apk nya kalo lagi buru buru mau dibuka malah ga kebuka buka cuma loading doang lama  padahal wifi kenceng  ga jelas,apk nya kalo buru buru dibuka ga kebuka buka loading doang wifi kenceng ga,"['apk', 'nya', 'kalo', 'buru', 'buru', 'dibuka', 'ga', 'kebuka', 'buka', 'loading', 'doang', 'wifi', 'kenceng', 'ga']",apk nya kalo buru buru buka ga buka buka loading doang wifi kenceng ga
